日付,曜日,送迎区分,送迎職員,介助者,送迎方法,車番,点呼確認による異常,利用者,開始時刻,終了時刻,備考
2025-10-09,木,夕迎え,只津,溝口,車,707,なし,①小野凌来 ②櫻井斗麻 ③林夏渚 ④櫻井麻智 ⑤上田大和 ⑥藤川結梨 ⑦櫻井帆斗 ⑧溝口一花 ⑨富永日向 ⑩笠原英二次 ⑪松岡蘭 ⑫寺田菫,17:40,18:40,
2025-10-09,木,朝送り,只津,溝口,車,707,なし,①上田大和 ②松岡蘭 ③櫻井帆斗 ④藤川結梨 ⑤櫻井麻智 ⑥笠原英二次 ⑦富永日向 ⑧櫻井斗麻 ⑨溝口一花 ⑩林夏渚 ⑪小野凌来 ⑫寺田菫,7:45,8:45,
2025-10-09,木,昼送り,只津,溝口,車,707,なし,①櫻井麻智,12:40,13:20,
2025-10-10,金,夕迎え,只津,溝口,車,707,なし,①石神陽菜 ②林夏渚 ③林大希 ④藤川結梨 ⑤櫻井斗麻 ⑥上田海琴 ⑦上田千愛 ⑧笠原英二次 ⑨富永日向 ⑩上田大和 ⑪寺田菫 ⑫園田葵,17:30,18:40,
2025-10-10,金,朝送り,只津,溝口,車,707,なし,①林夏渚 ②林大希 ③笠原英二次 ④石神陽菜 ⑤櫻井斗麻 ⑥上田海琴 ⑦藤川結梨 ⑧上田大和 ⑨富永日向 ⑩上田千愛 ⑪寺田菫 ⑫園田葵,7:50,8:40,
2025-10-10,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2025-10-11,土,夕迎え,只津,溝口,車,707,なし,①林大希 ②富永日向 ③上田千愛 ④石原晴海 ⑤櫻井斗麻 ⑥林夏渚 ⑦上田海琴 ⑧石神陽菜 ⑨園田柚真 ⑩園田葵 ⑪寺田菫,17:35,18:40,
2025-10-11,土,朝送り,只津,溝口,車,707,なし,①富永日向 ②上田海琴 ③櫻井斗麻 ④林大希 ⑤上田千愛 ⑥石神陽菜 ⑦林夏渚 ⑧石原晴海 ⑨園田柚真 ⑩園田葵 ⑪寺田菫,7:40,8:40,
2025-10-11,土,昼送り,只津,溝口,車,707,なし,①石神陽菜 ②石原晴海,12:40,13:20,
2025-10-12,日,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②富永日向 ③櫻井斗麻 ④石原晴海 ⑤林夏渚 ⑥林大希 ⑦小松島咲花 ⑧園田柚真 ⑨寺田菫 ⑩園田葵,17:30,18:40,
2025-10-12,日,朝送り,只津,溝口,車,707,なし,①小松島咲花 ②小松島駿俊汰 ③林大希 ④櫻井斗麻 ⑤林夏渚 ⑥富永日向 ⑦石原晴海 ⑧園田葵 ⑨寺田菫 ⑩園田柚真,7:40,8:45,
2025-10-12,日,昼送り,只津,溝口,車,707,なし,①林夏渚 ②櫻井斗麻 ③林大希 ④寺田菫 ⑤園田柚真,12:40,13:20,
2025-10-13,月,夕迎え,只津,溝口,車,707,なし,①小野凌来 ②林夏渚 ③溝口一花 ④小松島駿俊汰 ⑤小松島咲花 ⑥松岡蘭 ⑦石原晴海 ⑧園田葵 ⑨寺田菫,17:35,18:40,
2025-10-13,月,朝送り,只津,溝口,車,707,なし,①小松島駿俊汰 ②小野凌来 ③小松島咲花 ④松岡蘭 ⑤溝口一花 ⑥石原晴海 ⑦櫻井帆斗 ⑧櫻井斗麻 ⑨林夏渚 ⑩櫻井麻智 ⑪園田葵 ⑫寺田菫,7:40,8:40,
2025-10-13,月,昼送り,只津,溝口,車,707,なし,①櫻井帆斗 ②林夏渚 ③櫻井麻智,12:40,13:20,
2025-10-14,火,夕迎え,只津,溝口,車,707,なし,①石神直都 ②小松島駿俊汰 ③小松島咲花 ④櫻井麻智 ⑤富永日向 ⑥櫻井帆斗 ⑦小野凌来 ⑧櫻井斗麻 ⑨溝口一花 ⑩上田大和 ⑪松岡蘭 ⑫寺田菫 ⑬園田葵,17:30,18:40,
2025-10-14,火,朝送り,只津,溝口,車,707,なし,①櫻井斗麻 ②櫻井帆斗 ③小松島駿俊汰 ④溝口一花 ⑤松岡蘭 ⑥上田大和 ⑦櫻井麻智 ⑧小野凌来 ⑨富永日向 ⑩石神直都 ⑪寺田菫 ⑫園田葵,7:45,8:45,
2025-10-14,火,昼送り,只津,溝口,車,707,なし,①松岡蘭,12:40,13:20,
2025-10-15,水,夕迎え,只津,溝口,車,707,なし,①上田大和 ②石神直都 ③溝口一花 ④四宮鈴 ⑤富永日向 ⑥林夏渚 ⑦小野凌来 ⑧小松島咲花 ⑨小松島駿俊汰 ⑩園田葵,17:30,18:40,
2025-10-15,水,朝送り,只津,溝口,車,707,なし,①四宮鈴 ②石神直都 ③櫻井帆斗 ④小松島咲花 ⑤林夏渚 ⑥上田大和 ⑦富永日向 ⑧櫻井麻智 ⑨小松島駿俊汰 ⑩園田葵,7:40,8:40,
2025-10-15,水,昼送り,只津,溝口,車,707,なし,①四宮鈴,12:40,13:20,
2025-10-16,木,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②櫻井帆斗 ③小野凌来 ④櫻井麻智 ⑤上田大和 ⑥富永日向 ⑦四宮鈴 ⑧林夏渚 ⑨藤川結梨,17:30,18:30,
2025-10-16,木,朝送り,只津,溝口,車,707,なし,①小野凌来 ②四宮鈴 ③富永日向 ④上田大和 ⑤櫻井麻智 ⑥櫻井帆斗 ⑦溝口一花 ⑧林夏渚 ⑨藤川結梨,7:50,8:40,
2025-10-16,木,昼送り,只津,溝口,車,707,なし,①櫻井麻智 ②四宮鈴,12:40,13:20,
2025-10-17,金,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②上田海琴 ③四宮鈴 ④石神陽菜 ⑤藤川結梨 ⑥林夏渚 ⑦上田千愛 ⑧上田大和 ⑨富永日向 ⑩園田葵,17:40,18:40,
2025-10-17,金,朝送り,只津,溝口,車,707,なし,①富永日向 ②上田千愛 ③溝口一花 ④藤川結梨 ⑤上田海琴 ⑥石神陽菜 ⑦上田大和 ⑧林夏渚 ⑨四宮鈴 ⑩園田葵,7:40,8:45,
2025-10-17,金,昼送り,只津,溝口,車,707,なし,①四宮鈴 ②林夏渚,12:40,13:20,
2025-10-18,土,夕迎え,只津,溝口,車,707,なし,①石原晴海 ②富永日向 ③林夏渚 ④林大希 ⑤櫻井斗麻 ⑥上田海琴 ⑦四宮鈴 ⑧石神陽菜 ⑨上田千愛 ⑩園田柚真 ⑪園田葵 ⑫寺田菫,17:40,18:40,
2025-10-18,土,朝送り,只津,溝口,車,707,なし,①四宮鈴 ②富永日向 ③林夏渚 ④櫻井斗麻 ⑤石原晴海 ⑥林大希 ⑦石神陽菜 ⑧上田海琴 ⑨上田千愛 ⑩寺田菫 ⑪園田柚真 ⑫園田葵,7:40,8:45,
2025-10-18,土,昼送り,只津,溝口,車,707,なし,①石神陽菜 ②櫻井斗麻 ③四宮鈴 ④石原晴海,12:40,13:20,
2025-10-19,日,夕迎え,只津,溝口,車,707,なし,①櫻井帆斗 ②櫻井麻智 ③石原晴海 ④小松島駿俊汰 ⑤富永日向 ⑥小松島咲花 ⑦櫻井斗麻 ⑧林大希 ⑨園田葵 ⑩園田柚真 ⑪寺田菫,17:30,18:40,
2025-10-19,日,朝送り,只津,溝口,車,707,なし,①石原晴海 ②櫻井斗麻 ③櫻井帆斗 ④富永日向 ⑤林大希 ⑥小松島咲花 ⑦櫻井麻智 ⑧小松島駿俊汰 ⑨園田葵 ⑩寺田菫,7:50,8:40,
2025-10-19,日,昼送り,只津,溝口,車,707,なし,①櫻井麻智 ②林大希 ③石原晴海 ④櫻井帆斗 ⑤櫻井斗麻 ⑥園田葵 ⑦寺田菫,12:40,13:20,
2025-10-20,月,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②小野凌来 ③石原晴海 ④溝口一花 ⑤小松島咲花 ⑥園田葵 ⑦寺田菫 ⑧櫻井斗麻,17:35,18:40,
2025-10-20,月,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②櫻井帆斗 ③石原晴海 ④小松島咲花 ⑤溝口一花 ⑥小松島駿俊汰 ⑦小野凌来 ⑧園田葵 ⑨櫻井斗麻,7:45,8:45,
2025-10-20,月,昼送り,只津,溝口,車,707,なし,①石原晴海,12:40,13:20,
2025-10-21,火,夕迎え,只津,溝口,車,707,なし,①上田大和 ②溝口一花 ③櫻井斗麻 ④小松島駿俊汰 ⑤櫻井麻智 ⑥櫻井帆斗 ⑦小松島咲花 ⑧石神直都 ⑨富永日向 ⑩小野凌来 ⑪寺田菫,17:30,18:40,
2025-10-21,火,朝送り,只津,溝口,車,707,なし,①小松島駿俊汰 ②石神直都 ③櫻井帆斗 ④櫻井斗麻 ⑤上田大和 ⑥櫻井麻智 ⑦溝口一花 ⑧小松島咲花 ⑨小野凌来 ⑩富永日向 ⑪寺田菫,7:45,8:45,
2025-10-22,水,夕迎え,只津,溝口,車,707,なし,①石神直都 ②小野凌来 ③上田大和 ④富永日向 ⑤溝口一花 ⑥小松島駿俊汰 ⑦小松島咲花 ⑧四宮鈴 ⑨林夏渚 ⑩櫻井帆斗,17:30,18:40,
2025-10-22,水,朝送り,只津,溝口,車,707,なし,①四宮鈴 ②櫻井麻智 ③林夏渚 ④小松島駿俊汰 ⑤富永日向 ⑥上田大和 ⑦石神直都 ⑧小野凌来 ⑨小松島咲花 ⑩溝口一花 ⑪櫻井帆斗,7:50,8:45,
2025-10-22,水,昼送り,只津,溝口,車,707,なし,①四宮鈴,12:40,13:20,
2025-10-23,木,夕迎え,只津,溝口,車,707,なし,①櫻井麻智 ②溝口一花 ③上田千愛 ④上田大和 ⑤上田海琴 ⑥林夏渚 ⑦四宮鈴 ⑧小松島咲花 ⑨小野凌来 ⑩富永日向 ⑪櫻井帆斗,17:40,18:30,
2025-10-23,木,朝送り,只津,溝口,車,707,なし,①富永日向 ②上田海琴 ③小野凌来 ④櫻井帆斗 ⑤溝口一花 ⑥上田千愛 ⑦櫻井麻智 ⑧林夏渚 ⑨小松島咲花 ⑩四宮鈴,7:50,8:45,
2025-10-23,木,昼送り,只津,溝口,車,707,なし,①四宮鈴 ②櫻井麻智,12:40,13:20,
2025-10-24,金,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②上田千愛 ③上田海琴 ④溝口一花 ⑤上田大和 ⑥林夏渚 ⑦富永日向 ⑧石神陽菜 ⑨園田葵,17:40,18:40,
2025-10-24,金,朝送り,只津,溝口,車,707,なし,①上田海琴 ②小松島咲花 ③石神陽菜 ④溝口一花 ⑤林夏渚 ⑥富永日向 ⑦上田千愛 ⑧園田葵,7:50,8:45,
2025-10-24,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2025-10-25,土,夕迎え,只津,溝口,車,707,なし,①富永日向 ②林夏渚 ③石原晴海 ④櫻井斗麻 ⑤林大希 ⑥上田千愛 ⑦上田海琴 ⑧石神陽菜 ⑨小松島咲花 ⑩園田柚真 ⑪寺田菫 ⑫園田葵,17:40,18:40,
2025-10-25,土,朝送り,只津,溝口,車,707,なし,①小松島咲花 ②上田海琴 ③富永日向 ④林大希 ⑤石神陽菜 ⑥石原晴海 ⑦櫻井斗麻 ⑧林夏渚 ⑨園田葵 ⑩寺田菫 ⑪園田柚真,7:40,8:45,
2025-10-25,土,昼送り,只津,溝口,車,707,なし,①石原晴海 ②石神陽菜 ③櫻井斗麻,12:40,13:20,
2025-10-26,日,夕迎え,只津,溝口,車,707,なし,①林大希 ②櫻井帆斗 ③富永日向 ④櫻井斗麻 ⑤櫻井麻智 ⑥石原晴海 ⑦寺田菫 ⑧園田葵 ⑨園田柚真,17:30,18:40,
2025-10-26,日,朝送り,只津,溝口,車,707,なし,①富永日向 ②石原晴海 ③林大希 ④櫻井帆斗 ⑤櫻井麻智 ⑥櫻井斗麻 ⑦園田柚真 ⑧園田葵 ⑨寺田菫,7:40,8:45,
2025-10-26,日,昼送り,只津,溝口,車,707,なし,①石原晴海 ②櫻井帆斗 ③林大希 ④櫻井斗麻 ⑤櫻井麻智 ⑥園田葵 ⑦寺田菫,12:40,13:20,
2025-10-27,月,夕迎え,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③石原晴海 ④小野凌来 ⑤寺田菫 ⑥園田葵,17:40,18:40,
2025-10-27,月,朝送り,只津,溝口,車,707,なし,①櫻井斗麻 ②富永日向 ③溝口一花 ④櫻井麻智 ⑤石原晴海 ⑥小野凌来 ⑦櫻井帆斗 ⑧寺田菫 ⑨園田葵,7:40,8:40,
2025-10-28,火,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②上田千愛 ③櫻井斗麻 ④櫻井帆斗 ⑤小松島咲花 ⑥溝口一花 ⑦櫻井麻智 ⑧石神直都 ⑨上田大和 ⑩富永日向 ⑪上田海琴 ⑫小野凌来 ⑬寺田菫,17:30,18:40,
2025-10-28,火,朝送り,只津,溝口,車,707,なし,①小松島駿俊汰 ②櫻井帆斗 ③上田大和 ④小松島咲花 ⑤上田海琴 ⑥櫻井斗麻 ⑦富永日向 ⑧溝口一花 ⑨上田千愛 ⑩櫻井麻智 ⑪石神直都 ⑫小野凌来 ⑬寺田菫,7:50,8:40,
2025-10-29,水,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②上田大和 ③林夏渚 ④上田海琴 ⑤石神直都 ⑥上田千愛 ⑦溝口一花 ⑧小松島駿俊汰 ⑨富永日向 ⑩四宮鈴 ⑪小野凌来,17:40,18:20,
2025-10-29,水,朝送り,只津,溝口,車,707,なし,①溝口一花 ②上田大和 ③小野凌来 ④石神直都 ⑤小松島駿俊汰 ⑥小松島咲花 ⑦富永日向 ⑧上田千愛 ⑨櫻井帆斗 ⑩櫻井麻智 ⑪四宮鈴 ⑫林夏渚,7:40,8:45,
2025-10-29,水,昼送り,只津,溝口,車,707,なし,①四宮鈴,12:40,13:20,
2025-10-30,木,夕迎え,只津,溝口,車,707,なし,①櫻井麻智 ②松岡蘭 ③櫻井帆斗 ④林夏渚 ⑤上田大和 ⑥溝口一花 ⑦四宮鈴 ⑧小野凌来 ⑨上田千愛 ⑩上田海琴,17:35,18:30,
2025-10-30,木,朝送り,只津,溝口,車,707,なし,①上田海琴 ②溝口一花 ③櫻井帆斗 ④松岡蘭 ⑤櫻井麻智 ⑥上田千愛 ⑦四宮鈴 ⑧上田大和 ⑨小野凌来 ⑩林夏渚,7:50,8:40,
2025-10-30,木,昼送り,只津,溝口,車,707,なし,①松岡蘭 ②四宮鈴 ③櫻井麻智,12:40,13:20,
2025-10-31,金,夕迎え,只津,溝口,車,707,なし,①四宮鈴 ②上田海琴 ③松岡蘭 ④上田大和 ⑤上田千愛,17:40,18:20,
2025-10-31,金,朝送り,只津,溝口,車,707,なし,①上田海琴 ②上田千愛 ③四宮鈴 ④松岡蘭 ⑤上田大和,7:50,8:40,
2025-10-31,金,昼送り,只津,溝口,車,707,なし,①松岡蘭,12:40,13:20,
2025-11-01,土,夕迎え,只津,溝口,車,707,なし,①櫻井斗麻 ②林大希 ③石原晴海 ④富永日向 ⑤寺田菫 ⑥園田柚真,17:30,18:40,
2025-11-01,土,朝送り,只津,溝口,車,707,なし,①石原晴海 ②富永日向 ③櫻井斗麻 ④林大希 ⑤園田柚真,7:50,8:40,
2025-11-01,土,昼送り,只津,溝口,車,707,なし,①石原晴海,12:40,13:20,
2025-11-02,日,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②林大希 ③石神直都 ④石神陽菜 ⑤富永日向 ⑥櫻井斗麻 ⑦石原晴海 ⑧園田葵 ⑨寺田菫 ⑩園田柚真,17:40,18:40,
2025-11-02,日,朝送り,只津,溝口,車,707,なし,①林大希 ②石神陽菜 ③富永日向 ④櫻井斗麻 ⑤石原晴海 ⑥石神直都 ⑦林夏渚 ⑧園田柚真 ⑨園田葵 ⑩寺田菫,7:40,8:40,
2025-11-02,日,昼送り,只津,溝口,車,707,なし,①石原晴海 ②富永日向 ③林夏渚 ④林大希 ⑤櫻井斗麻 ⑥石神直都 ⑦寺田菫 ⑧園田柚真,12:40,13:20,
2025-11-03,月,夕迎え,只津,溝口,車,707,なし,①石神直都 ②溝口一花 ③小野凌来 ④石原晴海 ⑤富永日向 ⑥林夏渚 ⑦石神陽菜 ⑧園田葵 ⑨寺田菫,17:35,18:40,
2025-11-03,月,朝送り,只津,溝口,車,707,なし,①林夏渚 ②溝口一花 ③小野凌来 ④石原晴海 ⑤石神直都 ⑥櫻井帆斗 ⑦櫻井麻智 ⑧富永日向 ⑨櫻井斗麻 ⑩石神陽菜 ⑪園田葵 ⑫寺田菫,7:50,8:45,
2025-11-03,月,昼送り,只津,溝口,車,707,なし,①石神直都,12:40,13:20,
2025-11-04,火,夕迎え,只津,溝口,車,707,なし,①小野凌来 ②溝口一花 ③櫻井斗麻 ④小松島咲花 ⑤櫻井麻智 ⑥櫻井帆斗 ⑦上田大和 ⑧上田海琴 ⑨小松島駿俊汰 ⑩石神直都 ⑪寺田菫 ⑫園田葵,17:35,18:40,
2025-11-04,火,朝送り,只津,溝口,車,707,なし,①上田大和 ②小松島駿俊汰 ③石神直都 ④櫻井斗麻 ⑤溝口一花 ⑥小松島咲花 ⑦上田海琴 ⑧櫻井帆斗 ⑨櫻井麻智 ⑩小野凌来 ⑪寺田菫 ⑫園田葵,7:50,8:40,
2025-11-05,水,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②上田千愛 ③小松島駿俊汰 ④上田海琴 ⑤小野凌来 ⑥溝口一花 ⑦上田大和 ⑧小松島咲花 ⑨石神直都 ⑩園田葵,17:40,18:40,
2025-11-05,水,朝送り,只津,溝口,車,707,なし,①小松島駿俊汰 ②石神直都 ③上田大和 ④櫻井麻智 ⑤上田海琴 ⑥溝口一花 ⑦櫻井帆斗 ⑧小松島咲花 ⑨上田千愛 ⑩小野凌来 ⑪園田葵,7:40,8:45,
2025-11-06,木,夕迎え,只津,溝口,車,707,なし,①上田千愛 ②笠原英二次 ③林夏渚 ④小野凌来 ⑤櫻井麻智 ⑥小松島咲花 ⑦富永日向 ⑧溝口一花 ⑨櫻井帆斗 ⑩櫻井斗麻 ⑪小松島駿俊汰 ⑫寺田菫,17:40,18:40,
2025-11-06,木,朝送り,只津,溝口,車,707,なし,①櫻井斗麻 ②小松島咲花 ③上田千愛 ④小松島駿俊汰 ⑤小野凌来 ⑥櫻井麻智 ⑦富永日向 ⑧林夏渚 ⑨笠原英二次 ⑩櫻井帆斗 ⑪溝口一花 ⑫寺田菫,7:40,8:40,
2025-11-07,金,夕迎え,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③笠原英二次 ④櫻井斗麻 ⑤櫻井帆斗 ⑥石神陽菜 ⑦林夏渚 ⑧小松島咲花 ⑨櫻井麻智 ⑩小松島駿俊汰 ⑪寺田菫,17:40,18:40,
2025-11-07,金,朝送り,只津,溝口,車,707,なし,①林夏渚 ②石神陽菜 ③笠原英二次 ④溝口一花 ⑤小松島駿俊汰 ⑥櫻井斗麻 ⑦櫻井麻智 ⑧小松島咲花 ⑨富永日向 ⑩寺田菫,7:45,8:40,
2025-11-07,金,昼送り,只津,溝口,車,707,なし,①林夏渚 ②石神陽菜,12:40,13:20,
2025-11-08,土,夕迎え,只津,溝口,車,707,なし,①櫻井帆斗 ②櫻井麻智 ③林大希 ④石神陽菜 ⑤溝口一花 ⑥林夏渚 ⑦石原晴海 ⑧櫻井斗麻 ⑨富永日向 ⑩寺田菫 ⑪園田柚真,17:30,18:40,
2025-11-08,土,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②石神陽菜 ③林夏渚 ④石原晴海 ⑤富永日向 ⑥溝口一花 ⑦櫻井斗麻 ⑧林大希 ⑨櫻井麻智 ⑩寺田菫 ⑪園田柚真,7:45,8:45,
2025-11-08,土,昼送り,只津,溝口,車,707,なし,①石原晴海,12:40,13:20,
2025-11-09,日,夕迎え,只津,溝口,車,707,なし,①石原晴海 ②林大希 ③櫻井斗麻 ④上田海琴 ⑤富永日向 ⑥寺田菫 ⑦園田葵 ⑧園田柚真,17:30,18:40,
2025-11-09,日,朝送り,只津,溝口,車,707,なし,①林大希 ②石原晴海 ③上田海琴 ④富永日向 ⑤園田葵 ⑥園田柚真 ⑦寺田菫,7:45,8:45,
2025-11-09,日,昼送り,只津,溝口,車,707,なし,①石原晴海 ②富永日向 ③櫻井斗麻 ④林大希 ⑤園田柚真 ⑥園田葵 ⑦寺田菫,12:40,13:20,
2025-11-10,月,夕迎え,只津,溝口,車,707,なし,①上田海琴 ②富永日向 ③溝口一花 ④石原晴海 ⑤小野凌来 ⑥林大希 ⑦寺田菫 ⑧園田葵,17:30,18:40,
2025-11-10,月,朝送り,只津,溝口,車,707,なし,①石原晴海 ②櫻井斗麻 ③櫻井麻智 ④溝口一花 ⑤櫻井帆斗 ⑥上田海琴 ⑦小野凌来 ⑧富永日向 ⑨林大希 ⑩寺田菫 ⑪園田葵,7:40,8:40,
2025-11-11,火,夕迎え,只津,溝口,車,707,なし,①小野凌来 ②櫻井帆斗 ③石神直都 ④溝口一花 ⑤櫻井麻智 ⑥小松島咲花 ⑦櫻井斗麻 ⑧上田大和 ⑨富永日向 ⑩小松島駿俊汰 ⑪寺田菫 ⑫園田葵,17:40,18:40,
2025-11-11,火,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②石神直都 ③上田大和 ④櫻井麻智 ⑤櫻井斗麻 ⑥小野凌来 ⑦富永日向 ⑧溝口一花 ⑨小松島駿俊汰 ⑩園田葵 ⑪寺田菫,7:45,8:45,
2025-11-12,水,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②富永日向 ③石神直都 ④小野凌来 ⑤上田大和 ⑥林夏渚 ⑦小松島駿俊汰 ⑧溝口一花 ⑨園田葵,17:40,18:40,
2025-11-12,水,朝送り,只津,溝口,車,707,なし,①小松島咲花 ②林夏渚 ③上田大和 ④小松島駿俊汰 ⑤石神直都 ⑥櫻井麻智 ⑦溝口一花 ⑧富永日向 ⑨櫻井帆斗 ⑩園田葵,7:40,8:45,
2025-11-13,木,夕迎え,只津,溝口,車,707,なし,①藤川結梨 ②櫻井麻智 ③小松島駿俊汰 ④櫻井帆斗 ⑤富永日向 ⑥林夏渚 ⑦笠原英二次 ⑧小松島咲花 ⑨小野凌来 ⑩溝口一花,17:30,18:20,
2025-11-13,木,朝送り,只津,溝口,車,707,なし,①藤川結梨 ②櫻井帆斗 ③林夏渚 ④富永日向 ⑤笠原英二次 ⑥小松島咲花 ⑦小野凌来 ⑧溝口一花 ⑨櫻井麻智 ⑩小松島駿俊汰,7:40,8:45,
2025-11-14,金,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②小松島駿俊汰 ③富永日向 ④櫻井麻智 ⑤笠原英二次 ⑥櫻井帆斗 ⑦林夏渚 ⑧藤川結梨 ⑨石神陽菜 ⑩林大希,17:35,18:20,
2025-11-14,金,朝送り,只津,溝口,車,707,なし,①林夏渚 ②小松島咲花 ③櫻井麻智 ④林大希 ⑤石神陽菜 ⑥小松島駿俊汰 ⑦櫻井帆斗 ⑧藤川結梨 ⑨笠原英二次 ⑩富永日向,7:50,8:40,
2025-11-14,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2025-11-15,土,夕迎え,只津,溝口,車,707,なし,①石原晴海 ②櫻井帆斗 ③林大希 ④櫻井麻智 ⑤林夏渚 ⑥石神陽菜 ⑦櫻井斗麻 ⑧富永日向 ⑨寺田菫 ⑩園田柚真,17:35,18:40,
2025-11-15,土,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②櫻井帆斗 ③林大希 ④富永日向 ⑤石原晴海 ⑥石神陽菜 ⑦櫻井斗麻 ⑧林夏渚 ⑨園田柚真,7:45,8:45,
2025-11-15,土,昼送り,只津,溝口,車,707,なし,①石原晴海 ②石神陽菜,12:40,13:20,
2025-11-16,日,夕迎え,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③櫻井斗麻 ④石原晴海 ⑤林大希 ⑥林夏渚 ⑦寺田菫 ⑧園田葵 ⑨園田柚真,17:35,18:40,
2025-11-16,日,朝送り,只津,溝口,車,707,なし,①石原晴海 ②櫻井斗麻 ③林夏渚 ④溝口一花 ⑤富永日向 ⑥林大希 ⑦園田葵 ⑧寺田菫 ⑨園田柚真,7:50,8:45,
2025-11-16,日,昼送り,只津,溝口,車,707,なし,①石原晴海 ②溝口一花 ③富永日向 ④櫻井斗麻 ⑤林大希 ⑥園田柚真 ⑦寺田菫 ⑧園田葵,12:40,13:20,
2025-11-17,月,夕迎え,只津,溝口,車,707,なし,①石原晴海 ②富永日向 ③溝口一花 ④林夏渚 ⑤林大希 ⑥小野凌来 ⑦園田葵 ⑧寺田菫,17:40,18:40,
2025-11-17,月,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②櫻井麻智 ③林大希 ④石原晴海 ⑤櫻井斗麻 ⑥富永日向 ⑦溝口一花 ⑧林夏渚 ⑨小野凌来 ⑩寺田菫 ⑪園田葵,7:50,8:45,
2025-11-18,火,夕迎え,只津,溝口,車,707,なし,①櫻井帆斗 ②溝口一花 ③上田海琴 ④石神直都 ⑤小野凌来 ⑥上田大和 ⑦富永日向 ⑧櫻井斗麻 ⑨櫻井麻智 ⑩小松島駿俊汰 ⑪小松島咲花 ⑫寺田菫 ⑬園田葵,17:35,18:40,
2025-11-18,火,朝送り,只津,溝口,車,707,なし,①上田海琴 ②櫻井麻智 ③櫻井帆斗 ④上田大和 ⑤小松島咲花 ⑥小野凌来 ⑦溝口一花 ⑧櫻井斗麻 ⑨石神直都 ⑩小松島駿俊汰 ⑪富永日向 ⑫寺田菫 ⑬園田葵,7:50,8:40,
2025-11-19,水,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②小松島駿俊汰 ③石神直都 ④溝口一花 ⑤上田大和 ⑥上田海琴 ⑦小松島咲花 ⑧富永日向 ⑨小野凌来 ⑩園田葵,17:35,18:40,
2025-11-19,水,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②富永日向 ③上田大和 ④櫻井麻智 ⑤溝口一花 ⑥小松島駿俊汰 ⑦林夏渚 ⑧小野凌来 ⑨上田海琴 ⑩石神直都 ⑪小松島咲花 ⑫園田葵,7:40,8:45,
2025-11-19,水,昼送り,只津,溝口,車,707,なし,①溝口一花,12:40,13:20,
2025-11-20,木,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②小松島咲花 ③藤川結梨 ④溝口一花 ⑤上田海琴 ⑥櫻井麻智 ⑦櫻井帆斗 ⑧林夏渚 ⑨小野凌来 ⑩富永日向 ⑪上田大和,17:35,18:20,
2025-11-20,木,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②小野凌来 ③上田大和 ④小松島駿俊汰 ⑤上田海琴 ⑥林夏渚 ⑦富永日向 ⑧藤川結梨 ⑨溝口一花 ⑩小松島咲花 ⑪櫻井帆斗,7:45,8:45,
2025-11-21,金,夕迎え,只津,溝口,車,707,なし,①石神陽菜 ②林夏渚 ③上田大和 ④富永日向 ⑤小松島咲花 ⑥石原晴海 ⑦林大希 ⑧小野凌来 ⑨藤川結梨 ⑩上田海琴 ⑪小松島駿俊汰 ⑫園田葵,17:35,18:40,
2025-11-21,金,朝送り,只津,溝口,車,707,なし,①林夏渚 ②上田海琴 ③小野凌来 ④藤川結梨 ⑤小松島咲花 ⑥石原晴海 ⑦林大希 ⑧上田大和 ⑨小松島駿俊汰 ⑩石神陽菜 ⑪富永日向 ⑫園田葵,7:45,8:40,
2025-11-21,金,昼送り,只津,溝口,車,707,なし,①林夏渚 ②石神陽菜,12:40,13:20,
